id,create_date,write_uid,create_uid,message_last_post,ref,write_date,product_id,name,product_uom_id,life_date,removal_date,alert_date,use_date,origin,variety,brand
5242,10/16/20 12:42,1,9,,,1/5/21 11:50,3376,G 24/7/21,1,,7/24/21 3:00,,,,,
5469,11/9/20 14:14,1,8,,,11/26/20 16:45,250,2/5/21 Lote:308,1,,5/2/21 14:14,,,,,
2602,9/19/19 15:19,9,9,,,11/10/20 16:44,228,G 16/3/20,1,3/17/2020 15:19,3/16/20 15:19,,,,,
5238,10/15/20 20:58,9,9,,,3/2/21 19:28,3198,9/4/21 Lote:285,26,,4/9/21 3:00,,,,,
3094,11/25/19 20:12,9,9,,,11/10/20 16:44,228,F 23/5/20,1,5/23/2020 20:12,5/23/20 3:00,,,,,
3166,12/6/19 20:15,9,9,,,11/10/20 16:44,228,X 30/5/20,1,6/3/2020 20:15,5/30/20 3:00,,,,,
3309,12/23/19 17:00,9,9,,,11/10/20 16:44,228,G 13/6/20,1,6/20/2020 17:00,6/13/20 3:00,,,,,
5490,11/11/20 12:29,1,9,,,1/7/21 12:55,265,5/5/21 L.02,31,,5/6/21 3:00,,,,,
3310,12/23/19 17:01,9,9,,,11/10/20 16:44,228,M 13/6/20,1,6/20/2020 17:01,6/13/20 3:00,,,,,
4746,8/14/20 12:43,9,9,,,11/10/20 16:44,228,GX 21/2/21,1,,2/21/21 3:00,,,,,
5245,10/19/20 12:46,1,9,,,1/5/21 11:50,3376,X 24/7/21,1,,7/24/21 3:00,,,,,
5445,11/5/20 12:26,1,8,,,11/11/20 19:41,250,9/4/21 Lote:285,1,,4/9/21 12:26,,,,,
5235,10/15/20 20:55,1,9,,,10/29/20 15:51,3190,31/12/21,3,,12/31/21 3:00,,,,,
5246,10/19/20 12:47,1,9,,,11/11/20 3:32,3378,X 24/7/21,22,,7/24/21 3:00,,,,,
5236,10/15/20 20:56,9,9,,,10/20/20 11:23,3197,9/4/21 Lote: ,3,,,,,,,
5111,9/30/20 14:41,1,8,,,10/26/20 14:38,216,G 7/3/21,20,,3/7/21 14:41,,,,,
5258,10/19/20 21:14,1,8,,,11/11/20 19:43,254,27/3/21 L:272,1,,3/27/21 21:14,,,,,
5476,11/10/20 12:12,1,9,,,11/24/20 13:31,250,3/5/21 Lote:309,1,,5/3/21 12:12,,,,,
5165,10/7/20 19:46,1,8,,,10/30/20 18:39,253,15/3/21 LOTE:260,1,,3/15/21 19:46,,,,,
5239,10/15/20 21:00,1,9,,,11/5/20 21:06,3204,9/4/21 Lote:285,26,,4/9/21 3:00,,,,,
5560,11/18/20 20:34,1,8,,,1/21/21 21:16,3215,20/4/21 Lote:681,1,,,,,,,
5252,10/19/20 20:18,1,8,,,11/19/20 15:28,3308,11/2/2021,1,,2/11/21 20:18,,,,,
5254,10/19/20 20:28,1,8,,,11/26/20 16:45,231,G 7/3/21,20,,3/7/21 20:28,,,,,
5257,10/19/20 21:12,1,8,,,10/28/20 18:52,216,G 11/6/21,20,,,,,,,
5825,1/13/21 12:52,1,9,,,3/4/21 16:12,3344,10/7/2021,54,,7/10/21 3:00,,,,,
5250,10/19/20 20:12,1,8,,,11/9/20 15:11,250,27/3/21 L:272,1,,3/27/21 20:12,,,,,
5164,10/7/20 19:45,1,8,,,11/9/20 15:11,258,27/3/21 Lote:272,1,,3/27/21 19:45,,,,,
5244,10/16/20 13:30,1,9,,,11/20/20 12:20,3366,W4 10/1/22,3,,1/10/22 3:00,,,,,
5221,10/15/20 20:26,9,9,,,3/2/21 18:50,433,31/12/21,3,,,,,,,
5118,10/1/20 13:01,1,8,,,11/9/20 15:11,3307,19/2/21,1,,2/19/21 13:01,,,,,
5253,10/19/20 20:24,1,8,,,11/10/20 16:36,3309,24/2/21,1,,,,,,,
5113,9/30/20 19:42,1,8,,,10/26/20 16:53,223,G 21/2/21,20,,2/21/21 19:42,,,,,
5251,10/19/20 20:17,1,8,,,11/6/20 13:30,3304,6/2/2021,1,,2/6/21 20:17,,,,,
5880,1/21/21 21:15,1,6,,,3/4/21 16:12,3215,11/5/2021,1,,,,,,,
5877,1/21/21 21:14,1,6,,,3/5/21 12:06,3217,11/5/2021,1,,,,,,,
5255,10/19/20 20:29,1,8,,,12/1/20 15:41,244,D 22/3/21,20,,,,,,,
5243,10/16/20 12:44,1,9,,,11/27/20 14:16,3378,G 24/7/21,22,,7/24/21 3:00,,,,,
5491,11/11/20 12:29,1,9,,,12/21/20 18:21,274,5/5/21 L.02,29,,5/6/21 3:00,,,,,
5477,11/10/20 12:54,1,8,,lote T-S1-052,12/15/20 14:00,450,29/09/21,3,,9/29/21 3:00,,,,,
5493,11/11/20 13:23,1,9,,,12/2/20 17:07,228,X 21/8/21,1,,8/21/21 3:00,,,,,
5487,11/11/20 12:25,9,9,,,12/23/20 14:43,2910,5/5/21 L.02,3,,5/6/21 3:00,,,,,
6288,3/8/21 13:56,1,8,,lote 02012021,3/8/21 13:57,455,2/1/2022,3,,1/2/22 3:00,,,,,bielsky
5128,10/2/20 9:37,1,9,,,1/19/21 14:12,3307,24/2/21,1,,,,,,,
5446,11/5/20 13:02,1,8,,,12/2/20 18:23,258,9/4/21 Lote:285,1,,4/9/21 13:02,,,,,
5441,11/4/20 21:37,1,9,,,12/4/20 11:33,220,G 14/8/21,1,,8/14/21 3:00,,,,,
5460,11/9/20 12:11,9,9,,,3/2/21 18:50,433,30/9/2020,3,,,,,,,
659,10/4/18 18:18,9,9,,,12/23/20 14:44,2911,25/3/19 L.01,3,,3/25/19 18:17,,,,,
5482,11/10/20 16:44,1,9,,,12/4/20 12:24,228,G 21/8/21,1,5/9/2021 16:44,8/21/21 3:00,,,,,
5470,11/9/20 14:50,1,9,,,12/4/20 12:24,3376,G 14/8/21,1,,8/14/21 3:00,,,,,
5454,11/6/20 3:30,9,9,,,2/1/21 19:18,257,03/5/21 Lote:309,26,,5/3/21 3:30,,,,,
677,10/12/18 13:42,9,9,,,12/23/20 14:44,2911,10/4/19 L.01,3,,4/10/19 13:41,,,,,
5483,11/10/20 16:45,1,9,,,12/22/20 14:01,217,G 14/8/21,22,,8/14/21 3:00,,,,,
5488,11/11/20 12:26,9,9,,,12/23/20 14:44,2911,5/5/21 L.02,3,,5/6/21 3:00,,,,,
6283,3/8/21 13:55,1,8,,lote 20001316,3/9/21 20:09,428,06/07/22 -2,3,,7/6/22 3:00,,,,,bielsky
5468,11/9/20 14:12,1,9,,,2/12/21 18:31,427,28/5/22,3,,5/28/22 3:00,,,,,
5492,11/11/20 12:31,1,9,,,2/10/21 17:07,266,5/5/21 L.02,29,,5/6/21 3:00,,,,,
5878,1/21/21 21:14,1,6,,,2/23/21 14:22,3217,20/4/21,1,,,,,,,
3201,12/10/19 15:49,9,9,,,3/2/21 19:15,2946,6/6/20 Lote: 343,3,,6/6/20 3:00,,,,,
5248,10/19/20 17:55,1,8,,lote 030620,2/4/21 18:51,3196,30/06/25,3,,6/30/25 3:00,,,,,
5449,11/5/20 18:16,1,9,,,2/4/21 18:51,464,23/3/22,3,,3/23/22 18:16,,,,,
3303,12/20/19 12:57,9,9,,,3/2/21 19:15,2946,13/6/20 L:350,3,,6/13/20 3:00,,,,,
3520,2/5/20 17:07,9,9,,,3/2/21 19:15,2946,4/8/20 Lote:037,3,,8/4/20 3:00,,,,,
3630,2/20/20 17:10,9,9,,,3/2/21 19:15,2946,17/8/20 Lote:050,3,,8/17/20 3:00,,,,,
5304,10/26/20 13:00,1,8,,M338801,2/19/21 12:51,443,2/6/2022,3,,6/2/22 3:00,,,,,
5867,1/21/21 13:16,1,9,,,2/26/21 17:13,217,G 29/10/21,22,,10/29/21 3:00,,,,,
6293,3/8/21 14:06,1,9,,,3/8/21 19:17,270,9/9/21 L.01,29,,9/9/21 3:00,,,,,
5787,1/5/21 11:55,1,9,,,1/25/21 18:47,228,G 15/10/21,1,,10/15/21 3:00,,,,,
5332,10/27/20 17:44,9,9,,,2/4/21 13:32,242,A 22/4/21,22,4/25/2021 17:44,4/22/21 3:00,,,,,
5249,10/19/20 18:01,1,8,,envasado sept 20,3/8/21 12:51,423,30/09/2022,3,,9/30/22 3:00,,,,,
4791,8/20/20 17:59,1,9,,,1/22/21 14:49,3367,31/7/21,3,,,,,,,
4900,9/1/20 20:07,1,9,,,2/11/21 12:29,425,18/8/21,3,,8/18/21 3:00,,,,,
5831,1/14/21 13:35,1,9,,,2/5/21 15:41,3116,G 15/10/21,46,,10/15/21 3:00,,,,,
5378,10/29/20 19:02,9,9,,,1/6/21 19:40,3344,24/4/21,54,,4/24/21 3:00,,,,,
5269,10/21/20 16:56,1,9,,,11/27/20 14:20,3384,G 31/7/21,22,,7/31/21 3:00,,,,,
5379,10/30/20 17:09,1,8,,LOTE 20SP/C201MD,2/4/21 18:51,3372,30/09/21,3,,9/30/21 3:00,,,,,
6146,2/23/21 12:20,1,9,,,3/4/21 11:24,3115,G 26/11/21,46,,11/26/21 3:00,,,,,
5115,10/1/20 12:47,1,9,,,11/27/20 14:15,217,G 10/7/21,22,,7/10/21 3:00,,,,,
5193,10/13/20 16:13,1,9,,,11/27/20 14:15,209,G 17/7/21,22,,7/17/21 3:00,,,,,
5228,10/15/20 20:41,1,9,,,11/27/20 14:16,2934,9/4/21 Lote:285,26,,4/9/21 3:00,,,,,
5882,1/22/21 11:42,9,9,,,2/1/21 19:05,2947,Lote 019,3,,7/20/21 11:42,,,,,
5296,10/26/20 12:13,9,9,,,3/5/21 18:37,249,20/4/21 Lote:296,26,,4/20/21 12:13,,,,,
5535,11/17/20 18:40,8,8,,lote 20000056,3/8/21 13:55,428,30/9/2022,3,,9/30/22 3:00,,,,,
5622,11/30/20 14:13,9,9,,,3/4/21 16:10,3346,22/5/21,54,,5/22/21 3:00,,,,,
5181,10/9/20 14:20,1,9,,,11/27/20 14:21,230,G 17/7/21,22,,7/17/21 3:00,,,,,
4785,8/20/20 17:30,1,9,,,11/30/20 16:17,3347,19/2/21,54,,2/19/21 3:00,,,,,
5145,10/6/20 12:59,1,9,,,1/13/21 12:56,228,G 17/7/21,1,,,,,,,
5227,10/15/20 20:39,9,9,,,2/1/21 19:18,257,9/4/21 Lote:285,26,,4/9/21 3:00,,,,,
5395,11/2/20 16:50,8,8,,lote 1304,3/8/21 13:56,457,10/4/2021,3,,4/10/21 3:00,,,,,
5620,11/27/20 18:12,9,9,,,1/25/21 12:37,427,30/9/22,3,,9/30/22 3:00,,,,,
5827,1/13/21 12:55,1,9,,,1/20/21 15:09,228,G 22/10/21,1,,10/22/21 3:00,,,,,
5826,1/13/21 12:53,1,9,,,3/8/21 12:31,3353,10/7/2021,54,,7/10/21 3:00,,,,,
5621,11/30/20 14:12,1,9,,,11/30/20 14:13,3304,22/5/21,1,,5/22/21 3:00,,,,,
5533,11/17/20 18:34,1,8,,cosecha sep 2020,3/8/21 14:00,463,30/09/21,3,,9/30/21 3:00,,,,,
5485,11/11/20 3:16,1,9,,,3/4/21 12:35,257,4/5/21 Lote:310,26,,5/4/21 3:16,,,,,
5550,11/17/20 19:20,1,8,,lote 002BL,2/4/21 13:19,450,30/08/21,3,,8/30/21 3:00,,,,,
6137,2/22/21 12:47,1,8,,,3/1/21 16:48,216,G 29/10/21,20,,,,,,,
5574,11/19/20 13:15,1,8,,LOTE 02112020,3/4/21 17:39,3370,2/11/2021,3,,11/2/21 3:00,,,,,
5829,1/14/21 12:28,1,9,,,2/11/21 18:18,224,G 22/10/21,1,,10/22/21 3:00,,,,,
5885,1/22/21 11:46,9,9,,,3/5/21 18:37,249,Lote 019,26,,,,,,,
5587,11/24/20 13:11,1,9,,,2/12/21 19:06,424,18/8/21,3,,8/18/21 3:00,,,,,
5212,10/15/20 12:24,1,9,,,12/4/20 14:48,274,4/4/21 L.02,29,,4/5/21 3:00,,,,,
5464,11/9/20 12:21,1,9,,,12/4/20 21:35,2934,03/5/21 Lote:309,26,,5/3/21 12:21,,,,,
5276,10/22/20 10:46,1,9,,,12/4/20 14:48,262,4/4/21 L.03,29,,4/6/21 3:00,,,,,
5231,10/15/20 20:47,9,9,,,3/5/21 18:44,2925,9/4/21 Lote:681,25,4/13/2021 20:47,4/9/21 3:00,,,,,
5342,10/27/20 17:53,1,9,,,12/23/20 12:44,245,D 22/4/21,25,,4/22/21 3:00,,,,,
5368,10/29/20 13:44,1,9,,,11/30/20 16:20,229,G 8/8/21,25,,8/8/21 3:00,,,,,
5341,10/27/20 17:52,1,9,,,1/19/21 14:18,233,B 22/4/21,25,,4/22/21 3:00,,,,,
6144,2/22/21 17:02,1,8,,,3/8/21 12:31,232,C 1/8/21,20,,8/1/21 17:02,,,,,
5623,11/30/20 14:15,1,9,,,12/4/20 14:48,3350,22/5/21,54,,5/22/21 3:00,,,,,
5177,10/8/20 19:27,9,9,,,3/5/21 13:20,222,G 17/7/21,22,,7/17/21 3:00,,,,,
4632,8/4/20 15:48,1,9,,,2/17/21 14:39,3350,3/2/2021,54,,2/3/21 3:00,,,,,
5293,10/26/20 11:52,9,9,,,3/2/21 19:15,2946,20/4/21 Lote: 296,3,,4/20/21 11:52,,,,,
6145,2/23/21 12:17,1,9,,,3/9/21 14:50,222,G 26/11/21,22,,11/26/21 3:00,,,,,
5405,11/3/20 14:45,9,9,,,3/2/21 19:15,2946,27/4/21 Lote:303,3,,4/27/21 3:00,,,,,
5823,1/13/21 12:48,1,8,,,3/8/21 12:37,3377,G 14/8/21,20,,,,,,,
5828,1/14/21 12:27,9,9,,,2/4/21 12:47,212,G 22/10/21,1,,10/22/21 3:00,,,,,
5283,10/22/20 14:26,1,8,,lote E30122019,2/4/21 18:51,467,30/06/2021,3,,6/30/21 3:00,,,,,
5619,11/27/20 12:20,1,9,,,12/15/20 16:05,220,G 4/9/21,1,,9/4/21 3:00,,,,,
5360,10/28/20 12:31,1,9,,,12/15/20 16:09,270,4/4/21 L.05,29,,4/8/21 3:00,,,,,
5144,10/6/20 12:33,1,8,,lote PO-103-020,2/25/21 15:12,435,12/6/2022,3,,6/12/22 3:00,,,,,
6290,3/8/21 14:02,1,9,,,3/8/21 19:17,274,9/9/21 L.04,29,,9/9/21 3:00,,,,,
5450,11/6/20 3:17,9,9,,,3/2/21 19:15,2946,03/5/21 Lote:309,3,,5/3/21 3:17,,,,,
5830,1/14/21 12:29,1,9,,,2/22/21 14:16,3386,G 15/10/21,46,,10/15/21 3:00,,,,,
5462,11/9/20 12:13,9,9,,,3/2/21 19:15,2946,3/5/2021 Lote:309,3,,5/3/21 12:13,,,,,
4986,9/14/20 17:55,1,9,,,12/1/20 15:11,2927,12/3/21 LOTE:676,25,,3/12/21 17:55,,,,,
5690,12/10/20 13:32,9,9,,,3/2/21 19:15,2946,9/6/21 Lote:688,3,,6/9/21 3:00,,,,,
5896,1/22/21 14:49,1,9,,,2/22/21 14:16,3347,17/7/21,54,,7/17/21 3:00,,,,,
1983,6/11/19 14:38,9,9,,,3/5/21 18:37,249,9/12/19 LOTE:163,26,12/8/2019 14:37,12/9/19 14:37,,,,,
2113,7/3/19 15:08,9,9,,,3/5/21 18:37,249,30/12/19 LOTE:184,26,12/30/2019 15:08,12/30/19 15:08,,,,,
5895,1/22/21 14:48,9,9,,,3/4/21 16:10,3346,17/7/21,54,,7/17/21 3:00,,,,,
5894,1/22/21 14:48,1,9,,,3/4/21 16:12,3344,17/7/21,54,,7/17/21 3:00,,,,,
5909,1/25/21 19:49,1,9,,,2/3/21 20:20,265,7/7/21 L.04,31,,7/10/21 3:00,,,,,
5624,11/30/20 14:16,1,9,,,12/21/20 14:13,3347,22/5/21,54,,5/22/21 3:00,,,,,
3119,11/29/19 14:25,9,9,,,3/5/21 18:37,249,25/5/20 LOTE:,26,,,,,,,
5893,1/22/21 14:46,1,9,,,3/3/21 15:03,3351,17/7/21,54,,7/14/21 3:00,,,,,
3325,12/27/19 13:29,9,9,,,3/5/21 18:37,249,13/6/20 Lote:350,26,6/24/2020 13:29,6/13/20 3:00,,,,,
5906,1/25/21 17:07,1,9,,,3/4/21 17:39,3388,23/12/20,3,,,,,,,
5900,1/25/21 14:28,1,9,,,1/27/21 12:16,220,G 29/10/21,1,,10/29/21 3:00,,,,,
3657,2/20/20 20:35,9,9,,,3/5/21 18:37,249,17/8/20 Lote:050,26,8/18/2020 20:35,8/17/20 3:00,,,,,
5883,1/22/21 11:43,1,9,,,1/22/21 11:48,2948,Lote 019,3,,7/20/21 3:00,,,,,
5910,1/25/21 19:50,1,9,,,2/3/21 20:20,261,7/7/21 L.04,31,,7/10/21 3:00,,,,,
389,8/21/18 13:43,9,9,,,3/5/21 18:37,249,13/2/19 LOTE:229,26,2/17/2019 13:43,2/13/19 13:43,,,,,
688,10/12/18 15:16,9,9,,,3/5/21 18:37,249,7/4/19 LOTE:282,26,4/10/2019 15:16,4/7/19 15:15,,,,,
783,10/25/18 18:19,9,9,,,3/5/21 18:37,249,22/4/19 LOTE:297,26,4/23/2019 18:19,4/22/19 18:18,,,,,
1236,1/31/19 13:45,9,9,,,3/5/21 18:37,249,28/7/19 LOTE:29,26,7/30/2019 13:45,7/28/19 13:45,,,,,
5887,1/22/21 11:47,1,9,,,2/12/21 13:51,257,18/7/21 Lote:019 ,26,,7/18/21 3:00,,,,,
1305,2/12/19 14:56,9,9,,,3/5/21 18:37,249,10/8/19 LOTE:42,26,8/11/2019 14:56,8/10/19 14:56,,,,,
1536,4/1/19 18:56,9,9,,,3/5/21 18:37,249,24/9/19 LOTE:87,26,9/28/2019 18:55,9/24/19 18:55,,,,,
1590,4/9/19 18:54,9,9,,,3/5/21 18:37,249,3/10/19 LOTE:96,26,10/6/2019 18:54,10/3/19 18:54,,,,,
1636,4/17/19 16:57,9,9,,,3/5/21 18:37,249,11/10/19 LOTE:104,26,10/14/2019 16:57,10/11/19 16:57,,,,,
5901,1/25/21 15:00,1,9,,,2/23/21 14:18,3116,G 29/10/21,46,,10/29/21 3:00,,,,,
5534,11/17/20 18:39,1,8,,PROVISIONAL,2/18/21 13:59,460,30/6/21PROV,3,,6/30/21 3:00,,,,,
1699,4/29/19 13:26,9,9,,,3/5/21 18:37,249,26/10/19 LOTE:119,26,10/26/2019 13:26,10/26/19 13:26,,,,,
1766,5/13/19 14:11,9,9,,,3/5/21 18:37,249,8/11/19 LOTE:132,26,11/9/2019 14:11,11/8/19 14:11,,,,,
3975,4/1/20 13:00,9,9,,,3/5/21 18:37,249,23/9/20 Lote:087,26,,9/23/20 3:00,,,,,
4211,5/28/20 13:54,9,9,,,3/5/21 18:37,249,17/11/20 Lote:142,26,11/24/2020 13:53,11/17/20 3:00,,,,,
3053,11/14/19 15:44,1,9,,,2/10/21 13:31,272,5/5/20 L.04,1,5/12/2020 15:44,5/8/20 15:44,,,,,
5891,1/22/21 11:53,1,9,,,3/8/21 11:33,2927,18/7/21,25,,7/20/21 3:00,,,,,
4259,6/10/20 13:36,9,9,,,3/5/21 18:37,249,2/12/20 Lote:157,26,,12/2/20 3:00,,,,,
3038,11/13/19 18:00,1,9,,,2/24/21 17:28,260,5/5/20 L.03,1,5/11/2020 18:00,5/5/20 18:00,,,,,
5888,1/22/21 11:48,1,9,,,2/2/21 14:08,2934,18/7/21 Lote:019,26,,7/18/21 3:00,,,,,
5589,11/24/20 13:50,1,9,,,1/28/21 13:13,217,G 28/8/21,22,,8/28/21 3:00,,,,,
1039,12/12/18 16:30,9,9,,,3/1/21 15:22,2912,1/6/19 L.01,3,,6/1/19 16:29,,,,,
5908,1/25/21 19:47,9,9,,,3/1/21 15:22,2912,7/7/21 L.04,3,,7/10/21 3:00,,,,,
5889,1/22/21 11:50,1,9,,,2/2/21 14:08,248,18/7/21 Lote:019,26,,7/18/21 3:00,,,,,
4326,6/24/20 14:36,9,9,,,3/5/21 18:37,249,20/12/20 Lote:175,26,,12/20/20 3:00,,,,,
5898,1/25/21 12:44,1,8,,,2/11/21 15:18,208,G 18/9/21,20,,8/18/21 3:00,,,,,
4423,7/13/20 3:08,9,9,,,3/5/21 18:37,249,3/1/2021,26,,1/3/21 3:00,,,,,
5903,1/25/21 15:19,1,9,,,1/25/21 15:21,693,25/1/21,3,,,,,,,
5904,1/25/21 15:20,1,9,,,1/25/21 15:21,694,25/1/21,3,,,,,,,
5905,1/25/21 15:20,1,9,,,1/25/21 15:21,695,25/1/21,3,,,,,,,
4608,7/31/20 18:55,9,9,,,3/5/21 18:37,249,27/1/21,26,,1/27/21 3:00,,,,,
5907,1/25/21 19:43,1,9,,,1/25/21 19:49,2911,7/7/21 L.04,3,,7/10/21 3:00,,,,,
5092,9/29/20 16:34,9,9,,,3/5/21 18:37,249,27/3/21 L:272,26,3/28/2021 16:33,3/27/21 16:33,,,,,
5892,1/22/21 14:44,1,9,,,1/29/21 14:28,228,X 29/10/21,1,,10/29/21 3:00,,,,,
5884,1/22/21 11:44,1,9,,,2/1/21 19:20,2949,Lote 019,3,,7/20/21 3:00,,,,,
5897,1/25/21 12:37,1,9,,,3/8/21 13:55,427,6/7/2022,3,,7/6/22 3:00,,,,,
6279,3/8/21 13:53,1,9,,,3/8/21 14:03,2910,9/9/21 L.01,3,,9/9/21 3:00,,,,,
5902,1/25/21 15:19,1,9,,,3/9/21 20:09,692,25/1/21,3,,,,,,,
6070,2/12/21 18:35,1,9,,,3/4/21 12:26,273,8/8/21 L.02,31,,8/8/21 3:00,,,,,
6083,2/12/21 19:22,1,9,,,3/8/21 13:55,438,W4 23/7/21,3,,7/23/21 3:00,,,,,
6289,3/8/21 14:00,1,9,,,3/8/21 14:07,2913,9/9/21 L.01,3,,9/9/21 3:00,,,,,
5833,1/15/21 12:47,1,8,,,2/1/21 15:44,216,G 28/8/21,20,,,,,,,
6291,3/8/21 14:03,1,9,,,3/8/21 19:17,266,9/9/21 L.01,29,,9/9/21 3:00,,,,,
6303,3/9/21 14:41,1,9,,,3/9/21 14:42,221,G 11/12/21,25,,12/11/21 3:00,,,,,
5794,1/5/21 13:58,1,8,,LOTE 2710,2/12/21 19:06,455,20/10/21,3,,10/20/21 3:00,,,,,
6087,2/17/21 12:57,1,8,,N0121,3/8/21 13:56,460,30/01/22,3,,1/30/22 3:00,,,,,
6292,3/8/21 14:04,1,9,,,3/8/21 19:17,262,9/9/21 L.01,29,,9/9/21 3:00,,,,,
6094,2/17/21 14:28,1,8,,partida M3338801,3/4/21 12:56,443,2/6/2022,3,,6/2/22 3:00,,,,,
6058,2/11/21 17:57,1,8,,lote 20008105,3/9/21 20:09,450,26/11/21 -2,3,,11/26/21 3:40,,,,,
6084,2/12/21 19:24,1,9,,,3/8/21 13:56,440,10/9/2021,3,,9/10/21 3:00,,,,,
6065,2/12/21 17:41,1,9,,,3/5/21 18:34,447,26/5/21 L.5,3,,,,,,,
6055,2/11/21 17:01,1,9,,,3/4/21 16:12,3198,4/8/21 LOTE: 036,26,,,,,,,
6057,2/11/21 17:09,9,9,,,2/11/21 17:09,3204,16/5/2021 L:322,26,,,,,,,
6025,2/9/21 19:08,9,9,,,3/5/21 18:37,249,4/8/21 LOTE: 036,26,,8/4/21 3:00,,,,,
6067,2/12/21 18:31,1,9,,,3/1/21 15:25,2910,8/8/21 L.02,3,,8/8/21 3:00,,,,,
6305,3/9/21 20:09,1,9,,,3/9/21 20:32,228,G 18/12/21,1,,12/18/21 3:00,,,,,
6060,2/12/21 12:42,1,9,,,2/19/21 12:55,3382,G 19/11/21,1,8/11/2021 12:42,11/19/21 3:00,,,,,
6068,2/12/21 18:34,1,9,,,3/1/21 15:29,2912,8/8/21 L.02,3,,8/8/21 3:00,,,,,
6071,2/12/21 18:36,1,9,,,2/23/21 14:18,274,8/8/21 L.02,29,,8/8/21 3:00,,,,,
6066,2/12/21 17:42,1,9,,,2/18/21 14:11,447,23/5/21 L. 4,3,,5/23/21 3:00,,,,,
6295,3/9/21 13:28,1,9,,,3/9/21 13:39,250,30/8/21 LOTE: 062,1,,8/30/21 13:29,,,,,
6294,3/9/21 13:16,1,9,,,3/9/21 13:19,254,30/8/21 LOTE:140,1,,8/30/21 13:16,,,,,
6086,2/17/21 12:55,1,8,,lote 075MB1,3/8/21 14:00,451,28/02/22,3,,2/28/22 3:00,,,,,
6069,2/12/21 18:34,1,9,,,3/1/21 17:45,2913,8/8/21 L.02,3,,8/8/21 10:00,,,,,
6095,2/17/21 14:54,1,9,,,3/8/21 13:28,3114,X 19/11/21,46,,11/19/21 3:00,,,,,
6062,2/12/21 13:41,1,9,,,2/23/21 14:22,3377,G 11/9/21,20,,9/11/21 13:41,,,,,
6064,2/12/21 17:41,9,9,,,2/12/21 17:41,447,26/5/21,3,,5/26/21 3:00,,,,,
6072,2/12/21 18:37,1,9,,,3/8/21 13:28,262,8/8/21 L.02,29,,8/8/21 3:00,,,,,
5899,1/25/21 12:47,1,8,,,2/5/21 19:52,223,G 4/9/21,20,,,,,,,
6091,2/17/21 14:27,1,8,,PARTIDA M370601,3/8/21 14:00,431,1/8/2022,3,,8/1/22 3:00,,,,,
6073,2/12/21 18:38,1,9,,,3/8/21 13:28,270,8/8/21 L.02,29,,8/8/21 3:00,,,,,
6061,2/12/21 13:23,1,9,,,2/23/21 14:23,3377,G 2/10/21,20,,10/2/21 13:23,,,,,
6299,3/9/21 13:36,1,9,,,3/9/21 13:39,258,30/8/21 LOTE:062,1,,8/30/21 13:36,,,,,
6304,3/9/21 14:43,1,9,,,3/9/21 14:43,209,G 11/12/21,22,,12/11/21 3:00,,,,,
6300,3/9/21 13:37,1,9,,,3/9/21 13:39,253,30/8/21 LOTE:062,1,,8/30/21 13:37,,,,,
5281,10/22/20 14:24,8,8,,lote ADD6089,3/9/21 13:31,461,31/07/2021,3,,7/30/21 3:00,,,,,
6027,2/9/21 19:11,1,9,,,2/22/21 14:16,257,4/8/21 LOTE: 036,26,,8/4/21 3:00,,,,,
5835,1/15/21 13:48,1,8,,,2/18/21 18:57,3383,G 18/9/21,20,,9/18/21 3:00,,,,,
6088,2/17/21 12:57,1,8,,,3/8/21 13:54,465,30/01/2022,3,,1/30/22 3:00,,,,,
6096,2/17/21 17:08,1,9,,,3/9/21 15:30,229,X 19/11/21,25,,11/19/21 3:00,,,,,
6273,3/5/21 18:41,1,9,,,3/9/21 15:30,248,30/8/21 LOTE: 062,26,,8/30/21 3:00,,,,,
6075,2/12/21 18:50,9,9,,,2/12/21 18:50,424,31/05/,3,,,,,,,
6063,2/12/21 14:33,1,9,,,3/9/21 15:51,217,X 19/11/21,22,,11/19/21 3:00,,,,,
6298,3/9/21 13:31,1,8,,lote ADD6280,3/9/21 17:37,461,02/11/21-2,3,,11/2/21 3:00,,,,,bavosi
6285,3/8/21 13:56,1,9,,,3/8/21 14:05,2912,9/9/21 L.01,3,,9/9/21 3:00,,,,,
6085,2/17/21 12:20,1,9,,,3/3/21 19:37,3114,G 19/11/21,46,,11/19/21 3:00,,,,,
6074,2/12/21 18:49,1,9,,,2/19/21 18:10,438,23/7/22,3,,7/23/22 3:00,,,,,
2356,8/13/19 13:02,8,9,,Lote: 550082001-7-24. Elaboración: 5/2019.,2/17/21 14:27,431,31/5/21,3,,5/31/21 13:01,,,,,
2857,10/16/19 17:46,8,9,,Lote: 520020911-05-116.,2/17/21 14:27,431,1/4/2021,3,,4/1/21 17:45,,,,,
6252,3/4/21 13:03,1,8,,,3/9/21 13:45,3383,G 19/11/21,20,,11/19/21 13:44,,,,,
5920,1/27/21 16:00,1,8,,,2/11/21 15:38,3308,3/7/2021,1,,,,,,,
333,8/9/18 15:10,9,9,,,2/1/21 19:05,2947,29/1/19 LOTE:214,3,,1/29/19 15:09,,,,,
5215,10/15/20 14:27,1,8,,,2/5/21 20:10,3215,27/3/21 L:678,1,,3/27/21 14:27,,,,,
5303,10/26/20 12:56,1,8,,lote M363701,3/4/21 14:08,444,1/8/2021,3,,8/1/21 3:00,,,,,
